md5:e5312e8c71cf3b1ed3a351cae7e2e510,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:e5312e8c71cf3b1ed3a351cae7e2e510,condition,1
md5:e5312e8c71cf3b1ed3a351cae7e2e510,counterbalance,0
md5:e5312e8c71cf3b1ed3a351cae7e2e510,status,3
md5:c6ad9231eba86e898e94c36756ed2b51,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71"
md5:c6ad9231eba86e898e94c36756ed2b51,condition,5
md5:c6ad9231eba86e898e94c36756ed2b51,counterbalance,0
md5:c6ad9231eba86e898e94c36756ed2b51,status,3
md5:f5c09c5641c150612553d805e7d7819f,browser,Mozilla/5.0 (X11; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0
md5:f5c09c5641c150612553d805e7d7819f,error2,"[""[\""Not in fullscreen mode\"",\""jsPsych.plugins.fullscreen</t.trial@https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:6:102631\\nm@https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:135473\\nf@https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:134512\\nwindow.jsPsych</i.finishTrial@https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:139652\\nn@https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:12:51309\\nonComplete/<@https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:12:51705\\n\""]""]"
md5:f5c09c5641c150612553d805e7d7819f,condition,5
md5:f5c09c5641c150612553d805e7d7819f,counterbalance,0
md5:f5c09c5641c150612553d805e7d7819f,status,3
md5:844504b22bd9bf25cc508264e7bfd1dd,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:844504b22bd9bf25cc508264e7bfd1dd,error2,"[""[\""Failed to execute 'exitFullscreen' on 'Document': Document not active\"",\""TypeError: Failed to execute 'exitFullscreen' on 'Document': Document not active\\n    at t.trial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:6:102650)\\n    at m (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:135473)\\n    at f (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:134511)\\n    at i.finishTrial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:139652)\\n    at n (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51309)\\n    at https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51705\""]""]"
md5:844504b22bd9bf25cc508264e7bfd1dd,condition,1
md5:844504b22bd9bf25cc508264e7bfd1dd,counterbalance,0
md5:844504b22bd9bf25cc508264e7bfd1dd,status,3
md5:ba560cf7d22515dc1f2b9ea509df0d06,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
md5:ba560cf7d22515dc1f2b9ea509df0d06,condition,5
md5:ba560cf7d22515dc1f2b9ea509df0d06,counterbalance,0
md5:ba560cf7d22515dc1f2b9ea509df0d06,status,3
md5:931151e0e6109a5a27adc32ea757c838,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15"
md5:931151e0e6109a5a27adc32ea757c838,condition,6
md5:931151e0e6109a5a27adc32ea757c838,counterbalance,0
md5:931151e0e6109a5a27adc32ea757c838,status,1
md5:72fb29f204793eac067f69dedcb27677,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:72fb29f204793eac067f69dedcb27677,condition,6
md5:72fb29f204793eac067f69dedcb27677,counterbalance,0
md5:72fb29f204793eac067f69dedcb27677,status,3
md5:563c63980ce39e63715f9c3f2d7ffd61,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:563c63980ce39e63715f9c3f2d7ffd61,condition,2
md5:563c63980ce39e63715f9c3f2d7ffd61,counterbalance,0
md5:563c63980ce39e63715f9c3f2d7ffd61,status,3
md5:66a0b463e92be1723c5664b3887d4a57,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:66a0b463e92be1723c5664b3887d4a57,condition,7
md5:66a0b463e92be1723c5664b3887d4a57,counterbalance,0
md5:66a0b463e92be1723c5664b3887d4a57,status,3
md5:acf3d15730c4470a9db2a6f903932ea2,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:acf3d15730c4470a9db2a6f903932ea2,condition,3
md5:acf3d15730c4470a9db2a6f903932ea2,counterbalance,0
md5:acf3d15730c4470a9db2a6f903932ea2,status,3
md5:5ff06191f796fba9b0b1b829ec11ff9c,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:5ff06191f796fba9b0b1b829ec11ff9c,condition,0
md5:5ff06191f796fba9b0b1b829ec11ff9c,counterbalance,0
md5:5ff06191f796fba9b0b1b829ec11ff9c,status,3
md5:8cac437b9d89af1b276af6017852f8e2,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:8cac437b9d89af1b276af6017852f8e2,condition,3
md5:8cac437b9d89af1b276af6017852f8e2,counterbalance,0
md5:8cac437b9d89af1b276af6017852f8e2,status,3
md5:3f64b074af852c882545cb91c6356651,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71"
md5:3f64b074af852c882545cb91c6356651,condition,2
md5:3f64b074af852c882545cb91c6356651,counterbalance,0
md5:3f64b074af852c882545cb91c6356651,status,3
md5:d8275cf2b5f7b056b9fa4c11efc5616d,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:d8275cf2b5f7b056b9fa4c11efc5616d,error2,"[""[\""Failed to execute 'exitFullscreen' on 'Document': Document not active\"",\""TypeError: Failed to execute 'exitFullscreen' on 'Document': Document not active\\n    at t.trial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:6:102650)\\n    at m (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:135473)\\n    at f (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:134511)\\n    at i.finishTrial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:139652)\\n    at n (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:12:51309)\\n    at https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:12:51705\""]""]"
md5:d8275cf2b5f7b056b9fa4c11efc5616d,condition,7
md5:d8275cf2b5f7b056b9fa4c11efc5616d,counterbalance,0
md5:d8275cf2b5f7b056b9fa4c11efc5616d,status,3
md5:aab1dfbfc0d143c2772a6e35c55fdf1b,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:aab1dfbfc0d143c2772a6e35c55fdf1b,condition,8
md5:aab1dfbfc0d143c2772a6e35c55fdf1b,counterbalance,0
md5:aab1dfbfc0d143c2772a6e35c55fdf1b,status,3
md5:2936359b460b249e5dc2c24c05b9507e,browser,"Mozilla/5.0 (X11; CrOS x86_64 14469.58.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.86 Safari/537.36"
md5:2936359b460b249e5dc2c24c05b9507e,condition,3
md5:2936359b460b249e5dc2c24c05b9507e,counterbalance,0
md5:2936359b460b249e5dc2c24c05b9507e,status,3
md5:f949d5e6579432e00876ce37610c9c7d,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:f949d5e6579432e00876ce37610c9c7d,condition,9
md5:f949d5e6579432e00876ce37610c9c7d,counterbalance,0
md5:f949d5e6579432e00876ce37610c9c7d,status,3
md5:45bb50949526b60ccd77d409cbcae5bb,browser,"Mozilla/5.0 (X11; CrOS aarch64 14816.131.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:45bb50949526b60ccd77d409cbcae5bb,condition,1
md5:45bb50949526b60ccd77d409cbcae5bb,counterbalance,0
md5:45bb50949526b60ccd77d409cbcae5bb,status,3
md5:0526b10a1b4d8f7d881fa1ee75fa8e08,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:0526b10a1b4d8f7d881fa1ee75fa8e08,error2,"[""[\""Failed to execute 'exitFullscreen' on 'Document': Document not active\"",\""TypeError: Failed to execute 'exitFullscreen' on 'Document': Document not active\\n    at t.trial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:6:102650)\\n    at m (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:135473)\\n    at f (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:134511)\\n    at i.finishTrial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:139652)\\n    at n (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51309)\\n    at https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51977\""]""]"
md5:0526b10a1b4d8f7d881fa1ee75fa8e08,condition,9
md5:0526b10a1b4d8f7d881fa1ee75fa8e08,counterbalance,0
md5:0526b10a1b4d8f7d881fa1ee75fa8e08,status,3
md5:54306ca87b36f95f2bcc84efc078ad1d,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:54306ca87b36f95f2bcc84efc078ad1d,error2,"[""[\""Error saving data. status: 0, statusText: error\"",\""Error: Error saving data. status: 0, statusText: error\\n    at error (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:6:36751)\\n    at N.e.error (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:128929)\\n    at d (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:25971)\\n    at Object.fireWith [as rejectWith] (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:26773)\\n    at B (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:79280)\\n    at XMLHttpRequest.r (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:82680)\""]""]"
md5:54306ca87b36f95f2bcc84efc078ad1d,condition,9
md5:54306ca87b36f95f2bcc84efc078ad1d,counterbalance,0
md5:54306ca87b36f95f2bcc84efc078ad1d,status,3
md5:95b53ba2d623c4daec40f023ae8a49e7,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15"
md5:95b53ba2d623c4daec40f023ae8a49e7,condition,2
md5:95b53ba2d623c4daec40f023ae8a49e7,counterbalance,0
md5:95b53ba2d623c4daec40f023ae8a49e7,status,3
md5:e299b2b49553ce272d995091a1be7966,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36"
md5:e299b2b49553ce272d995091a1be7966,condition,9
md5:e299b2b49553ce272d995091a1be7966,counterbalance,0
md5:e299b2b49553ce272d995091a1be7966,status,3
md5:4c82023f373ce97671f1044d37d0a094,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:4c82023f373ce97671f1044d37d0a094,condition,7
md5:4c82023f373ce97671f1044d37d0a094,counterbalance,0
md5:4c82023f373ce97671f1044d37d0a094,status,3
md5:6f023ff4008fa43a4a804b22f3e9a1dd,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:6f023ff4008fa43a4a804b22f3e9a1dd,condition,6
md5:6f023ff4008fa43a4a804b22f3e9a1dd,counterbalance,0
md5:6f023ff4008fa43a4a804b22f3e9a1dd,status,3
md5:9837603db285147cb91ba1033c807585,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:9837603db285147cb91ba1033c807585,error2,"[""[\""aAttribruteValue.parentNode.getAttribute is not a function\"",\""TypeError: aAttribruteValue.parentNode.getAttribute is not a function\\n    at HTMLDocument.<anonymous> (<anonymous>:21:49)\""]""]"
md5:9837603db285147cb91ba1033c807585,condition,0
md5:9837603db285147cb91ba1033c807585,counterbalance,0
md5:9837603db285147cb91ba1033c807585,status,3
md5:3f7f61b8b977fecf26f6a0a9f6a6c736,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:3f7f61b8b977fecf26f6a0a9f6a6c736,condition,3
md5:3f7f61b8b977fecf26f6a0a9f6a6c736,counterbalance,0
md5:3f7f61b8b977fecf26f6a0a9f6a6c736,status,1
md5:b34f58bb0398e8ef46012965e68b9474,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71"
md5:b34f58bb0398e8ef46012965e68b9474,condition,7
md5:b34f58bb0398e8ef46012965e68b9474,counterbalance,0
md5:b34f58bb0398e8ef46012965e68b9474,status,3
md5:296befad408e4de2312cfdf8c8afc855,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:296befad408e4de2312cfdf8c8afc855,condition,8
md5:296befad408e4de2312cfdf8c8afc855,counterbalance,0
md5:296befad408e4de2312cfdf8c8afc855,status,1
md5:1b5bfe66eb92071a4b067770b2f2326c,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:1b5bfe66eb92071a4b067770b2f2326c,error2,"[""[\""Failed to execute 'exitFullscreen' on 'Document': Document not active\"",\""TypeError: Failed to execute 'exitFullscreen' on 'Document': Document not active\\n    at t.trial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:6:102650)\\n    at m (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:135473)\\n    at f (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:134511)\\n    at i.finishTrial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:139652)\\n    at n (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51309)\\n    at https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51705\""]""]"
md5:1b5bfe66eb92071a4b067770b2f2326c,condition,6
md5:1b5bfe66eb92071a4b067770b2f2326c,counterbalance,0
md5:1b5bfe66eb92071a4b067770b2f2326c,status,3
md5:1367f41226ae3af775a18fb24f776729,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:1367f41226ae3af775a18fb24f776729,condition,2
md5:1367f41226ae3af775a18fb24f776729,counterbalance,0
md5:1367f41226ae3af775a18fb24f776729,status,1
md5:6cd809150c6d454fdff1d142f401c403,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36"
md5:6cd809150c6d454fdff1d142f401c403,condition,1
md5:6cd809150c6d454fdff1d142f401c403,counterbalance,0
md5:6cd809150c6d454fdff1d142f401c403,status,3
md5:22f328509b73dc771ddff0b89a36c853,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:22f328509b73dc771ddff0b89a36c853,error2,"[""[\""Failed to execute 'exitFullscreen' on 'Document': Document not active\"",\""TypeError: Failed to execute 'exitFullscreen' on 'Document': Document not active\\n    at t.trial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:6:102650)\\n    at m (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:135473)\\n    at f (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:134511)\\n    at i.finishTrial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:139652)\\n    at n (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51309)\\n    at https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51705\""]""]"
md5:22f328509b73dc771ddff0b89a36c853,condition,6
md5:22f328509b73dc771ddff0b89a36c853,counterbalance,0
md5:22f328509b73dc771ddff0b89a36c853,status,3
md5:8b4385c5b64221f30332c5bdbd25e49f,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:8b4385c5b64221f30332c5bdbd25e49f,condition,7
md5:8b4385c5b64221f30332c5bdbd25e49f,counterbalance,0
md5:8b4385c5b64221f30332c5bdbd25e49f,status,3
md5:ad9cba26420a05aad068f9581e81ece9,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71"
md5:ad9cba26420a05aad068f9581e81ece9,condition,4
md5:ad9cba26420a05aad068f9581e81ece9,counterbalance,0
md5:ad9cba26420a05aad068f9581e81ece9,status,3
md5:5e7c0891fb1dda736f4dbdf2ffa60f9e,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:5e7c0891fb1dda736f4dbdf2ffa60f9e,error2,"[""[\""Failed to execute 'exitFullscreen' on 'Document': Document not active\"",\""TypeError: Failed to execute 'exitFullscreen' on 'Document': Document not active\\n    at t.trial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:6:102650)\\n    at m (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:135473)\\n    at f (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:134511)\\n    at i.finishTrial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:139652)\\n    at n (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:12:51309)\\n    at https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:12:51705\""]""]"
md5:5e7c0891fb1dda736f4dbdf2ffa60f9e,condition,3
md5:5e7c0891fb1dda736f4dbdf2ffa60f9e,counterbalance,0
md5:5e7c0891fb1dda736f4dbdf2ffa60f9e,status,3
md5:e6fa04b3639c8b4647a04b3c8f1679c6,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:e6fa04b3639c8b4647a04b3c8f1679c6,condition,8
md5:e6fa04b3639c8b4647a04b3c8f1679c6,counterbalance,0
md5:e6fa04b3639c8b4647a04b3c8f1679c6,status,3
md5:9c48306b6b2cbac0abf54e24205d8483,browser,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.111 Safari/537.36"
md5:9c48306b6b2cbac0abf54e24205d8483,error2,"[""[\""Failed to execute 'exitFullscreen' on 'Document': Document not active\"",\""TypeError: Failed to execute 'exitFullscreen' on 'Document': Document not active\\n    at Object.t.trial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:6:102650)\\n    at m (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:135473)\\n    at f (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:134511)\\n    at Object.i.finishTrial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:5:139652)\\n    at n (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:12:51309)\\n    at https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.00d00771.js:12:51705\""]""]"
md5:9c48306b6b2cbac0abf54e24205d8483,condition,4
md5:9c48306b6b2cbac0abf54e24205d8483,counterbalance,0
md5:9c48306b6b2cbac0abf54e24205d8483,status,3
md5:0aad300949c832f1163e3c840f6ae5f3,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:0aad300949c832f1163e3c840f6ae5f3,error2,"[""[\""Failed to execute 'exitFullscreen' on 'Document': Document not active\"",\""TypeError: Failed to execute 'exitFullscreen' on 'Document': Document not active\\n    at t.trial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:6:102650)\\n    at m (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:135473)\\n    at f (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:134511)\\n    at i.finishTrial (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:5:139652)\\n    at n (https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51309)\\n    at https://cocosci-lightbot.global.ssl.fastly.net/dist/exp.template.a1474eff.js:12:51705\""]""]"
md5:0aad300949c832f1163e3c840f6ae5f3,condition,3
md5:0aad300949c832f1163e3c840f6ae5f3,counterbalance,0
md5:0aad300949c832f1163e3c840f6ae5f3,status,3
md5:262c64b03d652a936281943e9412abfb,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:262c64b03d652a936281943e9412abfb,condition,6
md5:262c64b03d652a936281943e9412abfb,counterbalance,0
md5:262c64b03d652a936281943e9412abfb,status,3
md5:a872c5de3d13a3d0c43c11495118ef79,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:a872c5de3d13a3d0c43c11495118ef79,condition,2
md5:a872c5de3d13a3d0c43c11495118ef79,counterbalance,0
md5:a872c5de3d13a3d0c43c11495118ef79,status,1
md5:72d4cb767a3642a8779eb6c724a96e59,browser,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:72d4cb767a3642a8779eb6c724a96e59,condition,9
md5:72d4cb767a3642a8779eb6c724a96e59,counterbalance,0
md5:72d4cb767a3642a8779eb6c724a96e59,status,3
md5:a6fc85aacec6a5480001b1ec19a15695,browser,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
md5:a6fc85aacec6a5480001b1ec19a15695,condition,7
md5:a6fc85aacec6a5480001b1ec19a15695,counterbalance,0
md5:a6fc85aacec6a5480001b1ec19a15695,status,3
md5:96581aa093fe61e47f8eee97cee7ad67,browser,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0
